wavelength,transmittance
941.25,93.78
941,93.77
940.75,93.76
940.5,93.75
940.25,93.74
940,93.73
939.75,93.73
939.5,93.73
939.25,93.73
939,93.73
938.75,93.73
938.5,93.71
938.25,93.7
938,93.68
937.75,93.67
937.5,93.67
937.25,93.67
937,93.66
936.75,93.66
936.5,93.66
936.25,93.65
936,93.64
935.75,93.63
935.5,93.61
935.25,93.6
935,93.59
934.75,93.6
934.5,93.6
934.25,93.6
934,93.6
933.75,93.6
933.5,93.59
933.25,93.58
933,93.57
932.75,93.55
932.5,93.55
932.25,93.54
932,93.54
931.75,93.54
931.5,93.53
931.25,93.52
931,93.52
930.75,93.52
930.5,93.51
930.25,93.51
930,93.51
929.75,93.51
929.5,93.51
929.25,93.5
929,93.5
928.75,93.49
928.5,93.48
928.25,93.48
928,93.48
927.75,93.49
927.5,93.49
927.25,93.5
927,93.49
926.75,93.48
926.5,93.48
926.25,93.47
926,93.47
925.75,93.48
925.5,93.49
925.25,93.51
925,93.52
924.75,93.53
924.5,93.53
924.25,93.53
924,93.53
923.75,93.53
923.5,93.52
923.25,93.52
923,93.51
922.75,93.51
922.5,93.51
922.25,93.51
922,93.5
921.75,93.51
921.5,93.51
921.25,93.52
921,93.53
920.75,93.54
920.5,93.54
920.25,93.54
920,93.55
919.75,93.56
919.5,93.58
919.25,93.6
919,93.62
918.75,93.63
918.5,93.63
918.25,93.62
918,93.6
917.75,93.59
917.5,93.58
917.25,93.59
917,93.6
916.75,93.61
916.5,93.62
916.25,93.64
916,93.65
915.75,93.66
915.5,93.66
915.25,93.67
915,93.68
914.75,93.69
914.5,93.7
914.25,93.7
914,93.69
913.75,93.69
913.5,93.69
913.25,93.69
913,93.69
912.75,93.69
912.5,93.69
912.25,93.68
912,93.67
911.75,93.66
911.5,93.65
911.25,93.65
911,93.66
910.75,93.67
910.5,93.68
910.25,93.69
910,93.7
909.75,93.69
909.5,93.68
909.25,93.67
909,93.65
908.75,93.64
908.5,93.64
908.25,93.64
908,93.64
907.75,93.64
907.5,93.63
907.25,93.62
907,93.61
906.75,93.6
906.5,93.6
906.25,93.59
906,93.59
905.75,93.59
905.5,93.58
905.25,93.58
905,93.58
904.75,93.58
904.5,93.58
904.25,93.6
904,93.61
903.75,93.62
903.5,93.63
903.25,93.63
903,93.63
902.75,93.63
902.5,93.62
902.25,93.62
902,93.61
901.75,93.6
901.5,93.59
901.25,93.58
901,93.58
900.75,93.58
900.5,93.58
900.25,93.59
900,93.61
899.75,93.62
899.5,93.63
899.25,93.62
899,93.62
898.75,93.61
898.5,93.61
898.25,93.61
898,93.6
897.75,93.59
897.5,93.59
897.25,93.58
897,93.58
896.75,93.58
896.5,93.59
896.25,93.59
896,93.6
895.75,93.6
895.5,93.6
895.25,93.6
895,93.6
894.75,93.59
894.5,93.59
894.25,93.58
894,93.58
893.75,93.58
893.5,93.58
893.25,93.59
893,93.6
892.75,93.6
892.5,93.59
892.25,93.58
892,93.57
891.75,93.56
891.5,93.56
891.25,93.55
891,93.56
890.75,93.57
890.5,93.59
890.25,93.6
890,93.61
889.75,93.61
889.5,93.61
889.25,93.6
889,93.58
888.75,93.57
888.5,93.57
888.25,93.57
888,93.57
887.75,93.58
887.5,93.59
887.25,93.6
887,93.61
886.75,93.6
886.5,93.6
886.25,93.6
886,93.6
885.75,93.6
885.5,93.61
885.25,93.62
885,93.63
884.75,93.63
884.5,93.62
884.25,93.62
884,93.61
883.75,93.6
883.5,93.6
883.25,93.61
883,93.62
882.75,93.64
882.5,93.65
882.25,93.65
882,93.64
881.75,93.63
881.5,93.62
881.25,93.62
881,93.64
880.75,93.65
880.5,93.64
880.25,93.62
880,93.6
879.75,93.59
879.5,93.59
879.25,93.6
879,93.61
878.75,93.62
878.5,93.62
878.25,93.63
878,93.65
877.75,93.65
877.5,93.66
877.25,93.65
877,93.63
876.75,93.62
876.5,93.61
876.25,93.61
876,93.61
875.75,93.62
875.5,93.64
875.25,93.65
875,93.66
874.75,93.65
874.5,93.64
874.25,93.64
874,93.63
873.75,93.63
873.5,93.64
873.25,93.66
873,93.67
872.75,93.68
872.5,93.7
872.25,93.71
872,93.73
871.75,93.74
871.5,93.74
871.25,93.73
871,93.73
870.75,93.74
870.5,93.75
870.25,93.75
870,93.75
869.75,93.75
869.5,93.74
869.25,93.74
869,93.74
868.75,93.75
868.5,93.78
868.25,93.8
868,93.81
867.75,93.81
867.5,93.8
867.25,93.78
867,93.77
866.75,93.77
866.5,93.78
866.25,93.8
866,93.81
865.75,93.81
865.5,93.81
865.25,93.8
865,93.79
864.75,93.78
864.5,93.77
864.25,93.78
864,93.79
863.75,93.8
863.5,93.8
863.25,93.81
863,93.82
862.75,93.82
862.5,93.82
862.25,93.82
862,93.8
861.75,93.78
861.5,93.77
861.25,93.77
861,93.77
860.75,93.78
860.5,93.79
860.25,93.78
860,93.77
859.75,93.75
859.5,93.73
859.25,93.72
859,93.72
858.75,93.72
858.5,93.72
858.25,93.71
858,93.69
857.75,93.69
857.5,93.68
857.25,93.68
857,93.67
856.75,93.65
856.5,93.63
856.25,93.61
856,93.59
855.75,93.58
855.5,93.58
855.25,93.59
855,93.59
854.75,93.59
854.5,93.58
854.25,93.57
854,93.56
853.75,93.55
853.5,93.54
853.25,93.53
853,93.52
852.75,93.51
852.5,93.5
852.25,93.49
852,93.49
851.75,93.49
851.5,93.49
851.25,93.49
851,93.5
850.75,93.5
850.5,93.5
850.25,93.49
850,93.48
849.75,93.45
849.5,93.43
849.25,93.42
849,93.42
848.75,93.42
848.5,93.42
848.25,93.43
848,93.44
847.75,93.45
847.5,93.45
847.25,93.45
847,93.44
846.75,93.43
846.5,93.42
846.25,93.42
846,93.43
845.75,93.43
845.5,93.43
845.25,93.42
845,93.41
844.75,93.4
844.5,93.39
844.25,93.4
844,93.39
843.75,93.38
843.5,93.35
843.25,93.33
843,93.32
842.75,93.31
842.5,93.29
842.25,93.27
842,93.26
841.75,93.26
841.5,93.25
841.25,93.25
841,93.24
840.75,93.23
840.5,93.21
840.25,93.19
840,93.17
839.75,93.16
839.5,93.15
839.25,93.14
839,93.12
838.75,93.09
838.5,93.07
838.25,93.06
838,93.05
837.75,93.04
837.5,93.03
837.25,93.02
837,93
836.75,92.98
836.5,92.96
836.25,92.94
836,92.92
835.75,92.9
835.5,92.89
835.25,92.88
835,92.86
834.75,92.83
834.5,92.81
834.25,92.79
834,92.78
833.75,92.76
833.5,92.74
833.25,92.72
833,92.7
832.75,92.68
832.5,92.66
832.25,92.66
832,92.67
831.75,92.67
831.5,92.66
831.25,92.65
831,92.64
830.75,92.64
830.5,92.63
830.25,92.63
830,92.63
829.75,92.63
829.5,92.64
829.25,92.63
829,92.62
828.75,92.59
828.5,92.57
828.25,92.56
828,92.56
827.75,92.58
827.5,92.59
827.25,92.59
827,92.58
826.75,92.57
826.5,92.56
826.25,92.56
826,92.56
825.75,92.56
825.5,92.57
825.25,92.58
825,92.6
824.75,92.62
824.5,92.63
824.25,92.65
824,92.65
823.75,92.64
823.5,92.63
823.25,92.61
823,92.59
822.75,92.57
822.5,92.57
822.25,92.58
822,92.6
821.75,92.62
821.5,92.62
821.25,92.62
821,92.62
820.75,92.63
820.5,92.63
820.25,92.63
820,92.63
819.75,92.63
819.5,92.63
819.25,92.63
819,92.62
818.75,92.62
818.5,92.62
818.25,92.61
818,92.61
817.75,92.6
817.5,92.6
817.25,92.61
817,92.6
816.75,92.6
816.5,92.6
816.25,92.59
816,92.59
815.75,92.59
815.5,92.59
815.25,92.59
815,92.59
814.75,92.58
814.5,92.57
814.25,92.54
814,92.52
813.75,92.5
813.5,92.5
813.25,92.51
813,92.54
812.75,92.55
812.5,92.55
812.25,92.54
812,92.53
811.75,92.52
811.5,92.51
811.25,92.5
811,92.49
810.75,92.48
810.5,92.47
810.25,92.45
810,92.44
809.75,92.43
809.5,92.43
809.25,92.42
809,92.41
808.75,92.4
808.5,92.39
808.25,92.38
808,92.36
807.75,92.35
807.5,92.35
807.25,92.35
807,92.35
806.75,92.35
806.5,92.34
806.25,92.34
806,92.33
805.75,92.33
805.5,92.33
805.25,92.33
805,92.33
804.75,92.31
804.5,92.29
804.25,92.28
804,92.28
803.75,92.29
803.5,92.29
803.25,92.28
803,92.28
802.75,92.27
802.5,92.27
802.25,92.26
802,92.26
801.75,92.24
801.5,92.22
801.25,92.21
801,92.21
800.75,92.23
800.5,92.25
800.25,92.26
800,92.26
799.75,92.25
799.5,92.23
799.25,92.21
799,92.19
798.75,92.18
798.5,92.18
798.25,92.19
798,92.18
797.75,92.18
797.5,92.16
797.25,92.13
797,92.1
796.75,92.09
796.5,92.08
796.25,92.09
796,92.09
795.75,92.08
795.5,92.08
795.25,92.08
795,92.07
794.75,92.06
794.5,92.05
794.25,92.05
794,92.03
793.75,92.02
793.5,92
793.25,92
793,91.99
792.75,91.97
792.5,91.94
792.25,91.91
792,91.9
791.75,91.9
791.5,91.91
791.25,91.9
791,91.89
790.75,91.86
790.5,91.83
790.25,91.8
790,91.78
789.75,91.76
789.5,91.76
789.25,91.75
789,91.74
788.75,91.73
788.5,91.71
788.25,91.69
788,91.67
787.75,91.66
787.5,91.65
787.25,91.64
787,91.61
786.75,91.58
786.5,91.56
786.25,91.54
786,91.53
785.75,91.53
785.5,91.53
785.25,91.53
785,91.51
784.75,91.5
784.5,91.48
784.25,91.47
784,91.46
783.75,91.44
783.5,91.43
783.25,91.42
783,91.42
782.75,91.41
782.5,91.4
782.25,91.39
782,91.37
781.75,91.36
781.5,91.34
781.25,91.33
781,91.32
780.75,91.31
780.5,91.3
780.25,91.29
780,91.29
779.75,91.3
779.5,91.29
779.25,91.28
779,91.26
778.75,91.26
778.5,91.27
778.25,91.28
778,91.27
777.75,91.26
777.5,91.25
777.25,91.24
777,91.22
776.75,91.21
776.5,91.2
776.25,91.19
776,91.18
775.75,91.16
775.5,91.15
775.25,91.14
775,91.13
774.75,91.13
774.5,91.13
774.25,91.15
774,91.16
773.75,91.15
773.5,91.11
773.25,91.07
773,91.05
772.75,91.04
772.5,91.04
772.25,91.05
772,91.05
771.75,91.06
771.5,91.06
771.25,91.05
771,91.03
770.75,91.01
770.5,90.98
770.25,90.97
770,90.96
769.75,90.95
769.5,90.95
769.25,90.94
769,90.94
768.75,90.93
768.5,90.91
768.25,90.89
768,90.87
767.75,90.86
767.5,90.85
767.25,90.84
767,90.83
766.75,90.82
766.5,90.82
766.25,90.82
766,90.79
765.75,90.76
765.5,90.73
765.25,90.72
765,90.71
764.75,90.7
764.5,90.69
764.25,90.67
764,90.66
763.75,90.64
763.5,90.64
763.25,90.65
763,90.65
762.75,90.63
762.5,90.6
762.25,90.57
762,90.55
761.75,90.55
761.5,90.55
761.25,90.55
761,90.56
760.75,90.56
760.5,90.54
760.25,90.51
760,90.49
759.75,90.47
759.5,90.45
759.25,90.44
759,90.42
758.75,90.42
758.5,90.41
758.25,90.4
758,90.39
757.75,90.37
757.5,90.36
757.25,90.35
757,90.33
756.75,90.31
756.5,90.29
756.25,90.26
756,90.24
755.75,90.22
755.5,90.2
755.25,90.19
755,90.17
754.75,90.15
754.5,90.12
754.25,90.1
754,90.08
753.75,90.05
753.5,90.02
753.25,90.01
753,90
752.75,89.98
752.5,89.95
752.25,89.93
752,89.92
751.75,89.9
751.5,89.87
751.25,89.84
751,89.8
750.75,89.77
750.5,89.74
750.25,89.71
750,89.67
749.75,89.64
749.5,89.62
749.25,89.59
749,89.57
748.75,89.54
748.5,89.5
748.25,89.45
748,89.4
747.75,89.35
747.5,89.3
747.25,89.27
747,89.25
746.75,89.26
746.5,89.27
746.25,89.27
746,89.25
745.75,89.22
745.5,89.18
745.25,89.15
745,89.13
744.75,89.11
744.5,89.08
744.25,89.05
744,89.03
743.75,88.99
743.5,88.96
743.25,88.94
743,88.92
742.75,88.91
742.5,88.91
742.25,88.91
742,88.92
741.75,88.92
741.5,88.92
741.25,88.92
741,88.91
740.75,88.91
740.5,88.9
740.25,88.88
740,88.87
739.75,88.87
739.5,88.87
739.25,88.88
739,88.88
738.75,88.88
738.5,88.89
738.25,88.9
738,88.91
737.75,88.92
737.5,88.93
737.25,88.94
737,88.94
736.75,88.95
736.5,88.95
736.25,88.95
736,88.94
735.75,88.94
735.5,88.94
735.25,88.93
735,88.93
734.75,88.92
734.5,88.91
734.25,88.92
734,88.92
733.75,88.92
733.5,88.9
733.25,88.88
733,88.86
732.75,88.83
732.5,88.81
732.25,88.79
732,88.77
731.75,88.76
731.5,88.76
731.25,88.75
731,88.74
730.75,88.74
730.5,88.74
730.25,88.73
730,88.72
729.75,88.7
729.5,88.68
729.25,88.65
729,88.63
728.75,88.6
728.5,88.58
728.25,88.55
728,88.53
727.75,88.52
727.5,88.52
727.25,88.5
727,88.48
726.75,88.46
726.5,88.44
726.25,88.4
726,88.36
725.75,88.32
725.5,88.3
725.25,88.31
725,88.32
724.75,88.32
724.5,88.3
724.25,88.28
724,88.24
723.75,88.2
723.5,88.16
723.25,88.13
723,88.1
722.75,88.08
722.5,88.06
722.25,88.03
722,88.01
721.75,87.97
721.5,87.93
721.25,87.9
721,87.88
720.75,87.88
720.5,87.87
720.25,87.85
720,87.82
719.75,87.79
719.5,87.75
719.25,87.72
719,87.7
718.75,87.67
718.5,87.64
718.25,87.61
718,87.58
717.75,87.56
717.5,87.54
717.25,87.52
717,87.49
716.75,87.45
716.5,87.41
716.25,87.36
716,87.32
715.75,87.28
715.5,87.25
715.25,87.23
715,87.21
714.75,87.17
714.5,87.14
714.25,87.12
714,87.11
713.75,87.08
713.5,87.05
713.25,87.01
713,86.97
712.75,86.93
712.5,86.89
712.25,86.86
712,86.84
711.75,86.82
711.5,86.79
711.25,86.75
711,86.72
710.75,86.68
710.5,86.64
710.25,86.6
710,86.57
709.75,86.54
709.5,86.5
709.25,86.46
709,86.43
708.75,86.39
708.5,86.34
708.25,86.27
708,86.21
707.75,86.16
707.5,86.14
707.25,86.12
707,86.11
706.75,86.08
706.5,86.05
706.25,86.01
706,85.96
705.75,85.92
705.5,85.87
705.25,85.82
705,85.78
704.75,85.74
704.5,85.7
704.25,85.66
704,85.62
703.75,85.57
703.5,85.53
703.25,85.51
703,85.48
702.75,85.45
702.5,85.41
702.25,85.37
702,85.33
701.75,85.3
701.5,85.28
701.25,85.25
701,85.23
700.75,85.22
700.5,85.19
700.25,85.17
700,85.15
699.75,85.13
699.5,85.1
699.25,85.07
699,85.05
698.75,85.03
698.5,85.03
698.25,85.03
698,85.02
697.75,85.01
697.5,84.99
697.25,84.97
697,84.94
696.75,84.94
696.5,84.96
696.25,84.98
696,84.99
695.75,85
695.5,85.01
695.25,85.03
695,85.03
694.75,85.03
694.5,85.02
694.25,85.02
694,85.02
693.75,85.04
693.5,85.07
693.25,85.1
693,85.11
692.75,85.1
692.5,85.09
692.25,85.09
692,85.09
691.75,85.09
691.5,85.08
691.25,85.05
691,85.04
690.75,85.03
690.5,85.03
690.25,85.03
690,85.03
689.75,85.03
689.5,85.03
689.25,85.04
689,85.04
688.75,85.05
688.5,85.04
688.25,85.03
688,85
687.75,84.98
687.5,84.97
687.25,84.96
687,84.94
686.75,84.92
686.5,84.89
686.25,84.88
686,84.87
685.75,84.86
685.5,84.87
685.25,84.88
685,84.88
684.75,84.88
684.5,84.86
684.25,84.85
684,84.85
683.75,84.85
683.5,84.83
683.25,84.81
683,84.79
682.75,84.79
682.5,84.79
682.25,84.79
682,84.78
681.75,84.77
681.5,84.75
681.25,84.74
681,84.75
680.75,84.76
680.5,84.74
680.25,84.68
680,84.63
679.75,84.58
679.5,84.56
679.25,84.56
679,84.58
678.75,84.61
678.5,84.62
678.25,84.62
678,84.61
677.75,84.62
677.5,84.64
677.25,84.65
677,84.62
676.75,84.57
676.5,84.52
676.25,84.48
676,84.46
675.75,84.44
675.5,84.43
675.25,84.42
675,84.42
674.75,84.43
674.5,84.45
674.25,84.46
674,84.46
673.75,84.44
673.5,84.42
673.25,84.41
673,84.41
672.75,84.41
672.5,84.4
672.25,84.38
672,84.36
671.75,84.34
671.5,84.34
671.25,84.35
671,84.36
670.75,84.35
670.5,84.32
670.25,84.28
670,84.25
669.75,84.23
669.5,84.21
669.25,84.18
669,84.16
668.75,84.14
668.5,84.15
668.25,84.2
668,84.41
667.75,84.75
667.5,84.77
667.25,84.53
667,84.3
666.75,84.15
666.5,84.09
666.25,84.07
666,84.09
665.75,84.1
665.5,84.1
665.25,84.09
665,84.06
664.75,84.03
664.5,84.02
664.25,84.02
664,84.02
663.75,84.01
663.5,84
663.25,83.98
663,83.98
662.75,83.97
662.5,83.97
662.25,83.96
662,83.95
661.75,83.94
661.5,83.92
661.25,83.91
661,83.92
660.75,83.95
660.5,83.96
660.25,83.96
660,83.93
659.75,83.9
659.5,83.88
659.25,83.87
659,83.86
658.75,83.86
658.5,83.86
658.25,83.87
658,83.87
657.75,83.88
657.5,83.88
657.25,83.88
657,83.88
656.75,83.89
656.5,83.89
656.25,83.88
656,83.85
655.75,83.8
655.5,83.76
655.25,83.75
655,83.76
654.75,83.76
654.5,83.76
654.25,83.76
654,83.76
653.75,83.76
653.5,83.77
653.25,83.78
653,83.78
652.75,83.76
652.5,83.73
652.25,83.72
652,83.71
651.75,83.7
651.5,83.67
651.25,83.66
651,83.67
650.75,83.71
650.5,83.75
650.25,83.78
650,83.79
649.75,83.77
649.5,83.74
649.25,83.7
649,83.68
648.75,83.69
648.5,83.71
648.25,83.73
648,83.73
647.75,83.72
647.5,83.71
647.25,83.69
647,83.67
646.75,83.66
646.5,83.66
646.25,83.67
646,83.68
645.75,83.7
645.5,83.71
645.25,83.7
645,83.67
644.75,83.64
644.5,83.62
644.25,83.61
644,83.62
643.75,83.61
643.5,83.6
643.25,83.58
643,83.58
642.75,83.58
642.5,83.59
642.25,83.6
642,83.61
641.75,83.62
641.5,83.61
641.25,83.6
641,83.59
640.75,83.57
640.5,83.55
640.25,83.53
640,83.53
639.75,83.54
639.5,83.55
639.25,83.55
639,83.53
638.75,83.52
638.5,83.52
638.25,83.51
638,83.49
637.75,83.46
637.5,83.45
637.25,83.46
637,83.47
636.75,83.49
636.5,83.49
636.25,83.48
636,83.45
635.75,83.42
635.5,83.39
635.25,83.37
635,83.37
634.75,83.37
634.5,83.38
634.25,83.39
634,83.39
633.75,83.36
633.5,83.33
633.25,83.3
633,83.29
632.75,83.26
632.5,83.23
632.25,83.2
632,83.18
631.75,83.16
631.5,83.14
631.25,83.14
631,83.14
630.75,83.13
630.5,83.11
630.25,83.08
630,83.06
629.75,83.05
629.5,83.05
629.25,83.04
629,83.02
628.75,82.99
628.5,82.96
628.25,82.94
628,82.92
627.75,82.9
627.5,82.88
627.25,82.84
627,82.81
626.75,82.8
626.5,82.82
626.25,82.84
626,82.86
625.75,82.87
625.5,82.9
625.25,82.92
625,82.93
624.75,82.91
624.5,82.88
624.25,82.85
624,82.85
623.75,82.85
623.5,82.85
623.25,82.87
623,82.9
622.75,82.92
622.5,82.92
622.25,82.91
622,82.89
621.75,82.88
621.5,82.86
621.25,82.84
621,82.83
620.75,82.84
620.5,82.84
620.25,82.86
620,82.87
619.75,82.9
619.5,82.92
619.25,82.92
619,82.91
618.75,82.89
618.5,82.87
618.25,82.85
618,82.85
617.75,82.86
617.5,82.89
617.25,82.9
617,82.89
616.75,82.86
616.5,82.83
616.25,82.8
616,82.79
615.75,82.81
615.5,82.84
615.25,82.86
615,82.87
614.75,82.85
614.5,82.83
614.25,82.83
614,82.82
613.75,82.81
613.5,82.8
613.25,82.8
613,82.83
612.75,82.85
612.5,82.85
612.25,82.83
612,82.79
611.75,82.75
611.5,82.72
611.25,82.69
611,82.68
610.75,82.66
610.5,82.64
610.25,82.62
610,82.61
609.75,82.6
609.5,82.61
609.25,82.62
609,82.65
608.75,82.68
608.5,82.7
608.25,82.68
608,82.66
607.75,82.65
607.5,82.66
607.25,82.67
607,82.67
606.75,82.65
606.5,82.62
606.25,82.59
606,82.58
605.75,82.57
605.5,82.58
605.25,82.59
605,82.6
604.75,82.61
604.5,82.62
604.25,82.64
604,82.64
603.75,82.62
603.5,82.58
603.25,82.54
603,82.51
602.75,82.48
602.5,82.46
602.25,82.47
602,82.5
601.75,82.53
601.5,82.55
601.25,82.55
601,82.55
600.75,82.55
600.5,82.52
600.25,82.49
600,82.47
599.75,82.48
599.5,82.49
599.25,82.5
599,82.51
598.75,82.54
598.5,82.58
598.25,82.61
598,82.6
597.75,82.57
597.5,82.53
597.25,82.52
597,82.53
596.75,82.54
596.5,82.55
596.25,82.54
596,82.52
595.75,82.5
595.5,82.5
595.25,82.51
595,82.52
594.75,82.5
594.5,82.49
594.25,82.48
594,82.49
593.75,82.5
593.5,82.51
593.25,82.52
593,82.53
592.75,82.53
592.5,82.52
592.25,82.53
592,82.55
591.75,82.56
591.5,82.57
591.25,82.57
591,82.59
590.75,82.62
590.5,82.63
590.25,82.62
590,82.59
589.75,82.53
589.5,82.48
589.25,82.44
589,82.45
588.75,82.49
588.5,82.55
588.25,82.58
588,82.57
587.75,82.55
587.5,82.51
587.25,82.47
587,82.45
586.75,82.45
586.5,82.46
586.25,82.46
586,82.46
585.75,82.48
585.5,82.51
585.25,82.53
585,82.52
584.75,82.49
584.5,82.48
584.25,82.5
584,82.55
583.75,82.56
583.5,82.52
583.25,82.48
583,82.46
582.75,82.48
582.5,82.51
582.25,82.53
582,82.51
581.75,82.48
581.5,82.45
581.25,82.44
581,82.45
580.75,82.46
580.5,82.47
580.25,82.49
580,82.51
579.75,82.52
579.5,82.52
579.25,82.51
579,82.52
578.75,82.56
578.5,82.59
578.25,82.6
578,82.58
577.75,82.54
577.5,82.52
577.25,82.5
577,82.47
576.75,82.46
576.5,82.47
576.25,82.49
576,82.5
575.75,82.48
575.5,82.44
575.25,82.41
575,82.38
574.75,82.36
574.5,82.35
574.25,82.35
574,82.35
573.75,82.35
573.5,82.35
573.25,82.37
573,82.39
572.75,82.41
572.5,82.42
572.25,82.43
572,82.42
571.75,82.4
571.5,82.36
571.25,82.33
571,82.32
570.75,82.32
570.5,82.32
570.25,82.32
570,82.32
569.75,82.32
569.5,82.31
569.25,82.3
569,82.29
568.75,82.28
568.5,82.26
568.25,82.24
568,82.23
567.75,82.24
567.5,82.27
567.25,82.29
567,82.3
566.75,82.29
566.5,82.26
566.25,82.23
566,82.2
565.75,82.19
565.5,82.24
565.25,82.3
565,82.34
564.75,82.34
564.5,82.33
564.25,82.34
564,82.37
563.75,82.41
563.5,82.44
563.25,82.43
563,82.38
562.75,82.29
562.5,82.21
562.25,82.19
562,82.22
561.75,82.26
561.5,82.28
561.25,82.29
561,82.29
560.75,82.29
560.5,82.28
560.25,82.26
560,82.26
559.75,82.26
559.5,82.24
559.25,82.22
559,82.21
558.75,82.24
558.5,82.27
558.25,82.3
558,82.33
557.75,82.36
557.5,82.41
557.25,82.45
557,82.46
556.75,82.43
556.5,82.34
556.25,82.24
556,82.16
555.75,82.16
555.5,82.23
555.25,82.31
555,82.36
554.75,82.35
554.5,82.34
554.25,82.36
554,82.4
553.75,82.45
553.5,82.44
553.25,82.38
553,82.28
552.75,82.19
552.5,82.14
552.25,82.16
552,82.22
551.75,82.29
551.5,82.32
551.25,82.34
551,82.35
550.75,82.37
550.5,82.39
550.25,82.39
550,82.36
549.75,82.32
549.5,82.29
549.25,82.28
549,82.28
548.75,82.3
548.5,82.31
548.25,82.34
548,82.38
547.75,82.41
547.5,82.42
547.25,82.41
547,82.39
546.75,82.4
546.5,82.42
546.25,82.43
546,82.4
545.75,82.36
545.5,82.32
545.25,82.32
545,82.33
544.75,82.33
544.5,82.32
544.25,82.3
544,82.3
543.75,82.34
543.5,82.39
543.25,82.45
543,82.49
542.75,82.5
542.5,82.51
542.25,82.51
542,82.51
541.75,82.5
541.5,82.47
541.25,82.43
541,82.4
540.75,82.36
540.5,82.32
540.25,82.28
540,82.28
539.75,82.31
539.5,82.34
539.25,82.35
539,82.35
538.75,82.35
538.5,82.37
538.25,82.39
538,82.41
537.75,82.43
537.5,82.45
537.25,82.45
537,82.43
536.75,82.38
536.5,82.33
536.25,82.28
536,82.26
535.75,82.3
535.5,82.38
535.25,82.47
535,82.48
534.75,82.42
534.5,82.35
534.25,82.32
534,82.32
533.75,82.32
533.5,82.33
533.25,82.35
533,82.38
532.75,82.39
532.5,82.37
532.25,82.33
532,82.31
531.75,82.31
531.5,82.3
531.25,82.3
531,82.3
530.75,82.31
530.5,82.32
530.25,82.35
530,82.37
529.75,82.39
529.5,82.39
529.25,82.37
529,82.35
528.75,82.34
528.5,82.33
528.25,82.31
528,82.31
527.75,82.33
527.5,82.38
527.25,82.4
527,82.37
526.75,82.31
526.5,82.26
526.25,82.23
526,82.23
525.75,82.23
525.5,82.23
525.25,82.24
525,82.26
524.75,82.28
524.5,82.3
524.25,82.33
524,82.34
523.75,82.35
523.5,82.36
523.25,82.38
523,82.39
522.75,82.38
522.5,82.36
522.25,82.36
522,82.38
521.75,82.41
521.5,82.42
521.25,82.41
521,82.42
520.75,82.43
520.5,82.43
520.25,82.41
520,82.37
519.75,82.36
519.5,82.37
519.25,82.39
519,82.4
518.75,82.4
518.5,82.39
518.25,82.38
518,82.4
517.75,82.45
517.5,82.5
517.25,82.53
517,82.52
516.75,82.5
516.5,82.49
516.25,82.5
516,82.53
515.75,82.56
515.5,82.6
515.25,82.64
515,82.65
